seg_id,uttID,utt_on,utt_off,lena_id,label,adu_gender,ID,aclew_id,Row,Corpus,ChiID,chi_gender,adu_univ,AgeMonths,mat_ed,number_older_sibs,mother_dob,mat_ed_num,mat_ed_num3,n_sibs,uniq_block,utt_dur,label_m,adu_gender_m,predictability
B-31_13_pass1_350_11,B-31.350.4172170_4176310,4172170,4176310,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.350,4140,CDS,MALE,0.619047619047619
B-31_13_pass1_404_6,B-31.404.5521160_5522810,5521160,5522810,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.404,1650,CDS,MALE,0.0833333333333333
B-31_13_pass1_451_15,B-31.451.6479000_6480460,6479000,6480460,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.451,1460,CDS,MALE,0.5
B-32_07_pass1_350_1,B-32.350.17884180_17886490,17884180,17886490,FAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.350,2310,CDS,FEMALE,0.8666666666666667
B-32_07_pass1_350_6,B-32.350.17892140_17894190,17892140,17894190,FAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.350,2050,CDS,FEMALE,0.1428571428571428
B-32_07_pass1_350_9,B-32.350.17897680_17900060,17897680,17900060,MAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.350,2380,CDS,FEMALE,0.3333333333333333
B-32_07_pass1_350_14,B-32.350.17904320_17906150,17904320,17906150,FAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.350,1830,CDS,FEMALE,0.5333333333333333
B-32_07_pass1_350_16,B-32.350.17906950_17908520,17906950,17908520,FAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.350,1570,CDS,FEMALE,0.5555555555555555
B-32_07_pass1_350_20,B-32.350.17911120_17912720,17911120,17912720,FAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.350,1600,CDS,FEMALE,0.0
B-32_07_pass1_407_1,B-32.407.19319790_19324000,19319790,19324000,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,4210,ADS,FEMALE,0.7246376811594203
B-32_07_pass1_407_4,B-32.407.19326100_19327370,19326100,19327370,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,1270,ADS,FEMALE,1.0
B-32_07_pass1_407_9,B-32.407.19331300_19333610,19331300,19333610,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,2310,ADS,FEMALE,0.6363636363636364
B-32_07_pass1_407_11,B-32.407.19337090_19338600,19337090,19338600,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,1510,ADS,FEMALE,0.1666666666666666
B-32_07_pass1_407_13,B-32.407.19340090_19342730,19340090,19342730,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,2640,ADS,FEMALE,0.6666666666666666
B-32_07_pass1_407_16,B-32.407.19344900_19347830,19344900,19347830,FAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,2930,CDS,FEMALE,0.9166666666666666
B-32_07_pass1_407_19,B-32.407.19348430_19352560,19348430,19352560,FAN,CDS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,4130,CDS,FEMALE,0.8405797101449276
B-32_07_pass1_407_23,B-32.407.19358600_19360650,19358600,19360650,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.407,2050,ADS,FEMALE,0.3636363636363636
B-32_07_pass1_451_1,B-32.451.24725310_24726700,24725310,24726700,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,1390,ADS,FEMALE,0.6666666666666666
B-32_07_pass1_451_3,B-32.451.24727300_24731160,24727300,24731160,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,3860,ADS,FEMALE,0.611111111111111
B-32_07_pass1_451_5,B-32.451.24731760_24734210,24731760,24734210,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,2450,ADS,FEMALE,0.875
B-32_07_pass1_451_6,B-32.451.24734210_24735590,24734210,24735590,MAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,1380,ADS,FEMALE,0.1111111111111111
B-32_07_pass1_451_9,B-32.451.24737690_24742640,24737690,24742640,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,4950,ADS,FEMALE,0.9523809523809524
B-32_07_pass1_451_15,B-32.451.24748250_24749830,24748250,24749830,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,1580,ADS,FEMALE,0.75
B-32_07_pass1_451_18,B-32.451.24751790_24756160,24751790,24756160,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,4370,ADS,FEMALE,0.8285714285714286
B-32_07_pass1_451_20,B-32.451.24757160_24761540,24757160,24761540,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,4380,ADS,FEMALE,0.8045977011494253
B-32_07_pass1_451_21,B-32.451.24761540_24764750,24761540,24764750,MAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,3210,ADS,FEMALE,0.6060606060606061
B-32_07_pass1_451_22,B-32.451.24764750_24766260,24764750,24766260,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,1510,ADS,FEMALE,0.6666666666666666
B-32_07_pass1_451_24,B-32.451.24767260_24769650,24767260,24769650,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.451,2390,ADS,FEMALE,0.4242424242424242
B-32_07_pass1_460_1,B-32.460.24979850_24981340,24979850,24981340,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,1490,ADS,FEMALE,0.8888888888888888
B-32_07_pass1_460_5,B-32.460.24984020_24987280,24984020,24987280,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,3260,ADS,FEMALE,0.9523809523809524
B-32_07_pass1_460_7,B-32.460.24988080_24989390,24988080,24989390,MAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,1310,ADS,FEMALE,1.0
B-32_07_pass1_460_8,B-32.460.24989390_24991880,24989390,24991880,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,2490,ADS,FEMALE,0.3939393939393938
B-32_07_pass1_460_10,B-32.460.24992990_24997830,24992990,24997830,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,4840,ADS,FEMALE,0.8214285714285715
B-32_07_pass1_460_13,B-32.460.24999460_25001110,24999460,25001110,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,1650,ADS,FEMALE,0.5333333333333333
B-32_07_pass1_460_16,B-32.460.25002850_25005500,25002850,25005500,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,2650,ADS,FEMALE,0.5476190476190476
B-32_07_pass1_460_18,B-32.460.25006620_25008540,25006620,25008540,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,1920,ADS,FEMALE,0.375
B-32_07_pass1_460_20,B-32.460.25010300_25013060,25010300,25013060,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,2760,ADS,FEMALE,0.5294117647058824
B-32_07_pass1_460_24,B-32.460.25015720_25017130,25015720,25017130,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,1410,ADS,FEMALE,0.0
B-32_07_pass1_460_28,B-32.460.25020550_25022200,25020550,25022200,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.460,1650,ADS,FEMALE,0.4166666666666667
B-32_07_pass1_464_5,B-32.464.25089300_25092170,25089300,25092170,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.464,2870,ADS,FEMALE,0.5
B-32_07_pass1_464_7,B-32.464.25095130_25098860,25095130,25098860,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.464,3730,ADS,FEMALE,0.6521739130434784
B-32_07_pass1_464_11,B-32.464.25101270_25106090,25101270,25106090,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.464,4820,ADS,FEMALE,0.7723577235772358
B-32_07_pass1_464_17,B-32.464.25110950_25112410,25110950,25112410,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.464,1460,ADS,FEMALE,0.0
B-32_07_pass1_464_19,B-32.464.25113410_25116150,25113410,25116150,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.464,2740,ADS,FEMALE,0.4393939393939394
B-32_07_pass1_468_3,B-32.468.25221960_25225410,25221960,25225410,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,3450,ADS,FEMALE,0.9411764705882352
B-32_07_pass1_468_6,B-32.468.25229280_25233370,25229280,25233370,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,4090,ADS,FEMALE,0.96
B-32_07_pass1_468_8,B-32.468.25234400_25236250,25234400,25236250,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,1850,ADS,FEMALE,0.1111111111111111
B-32_07_pass1_468_16,B-32.468.25247360_25254140,25247360,25254140,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,6780,ADS,FEMALE,0.9748427672955976
B-32_07_pass1_468_18,B-32.468.25255140_25257040,25255140,25257040,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,1900,ADS,FEMALE,0.5
B-32_07_pass1_468_24,B-32.468.25263160_25266700,25263160,25266700,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,3540,ADS,FEMALE,0.6521739130434784
B-32_07_pass1_468_26,B-32.468.25268150_25270300,25268150,25270300,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,2150,ADS,FEMALE,0.1666666666666666
B-32_07_pass1_468_28,B-32.468.25271360_25276250,25271360,25276250,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,4890,ADS,FEMALE,0.8249999999999998
B-32_07_pass1_468_30,B-32.468.25277250_25281010,25277250,25281010,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,3760,ADS,FEMALE,0.5747126436781609
B-32_07_pass1_468_34,B-32.468.25283920_25286220,25283920,25286220,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,2300,ADS,FEMALE,0.6
B-32_07_pass1_468_39,B-32.468.25288750_25290650,25288750,25290650,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,1900,ADS,FEMALE,0.4761904761904761
B-32_07_pass1_468_41,B-32.468.25294340_25297710,25294340,25297710,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,3370,ADS,FEMALE,0.5499999999999999
B-32_07_pass1_468_43,B-32.468.25298710_25301980,25298710,25301980,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,3270,ADS,FEMALE,0.736111111111111
B-32_07_pass1_468_45,B-32.468.25302990_25305050,25302990,25305050,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,2060,ADS,FEMALE,0.4166666666666667
B-32_07_pass1_468_47,B-32.468.25305650_25311410,25305650,25311410,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,5760,ADS,FEMALE,0.925925925925926
B-32_07_pass1_468_49,B-32.468.25312900_25314920,25312900,25314920,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,2020,ADS,FEMALE,0.4166666666666667
B-32_07_pass1_468_51,B-32.468.25318870_25321230,25318870,25321230,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,2360,ADS,FEMALE,0.6296296296296297
B-32_07_pass1_468_54,B-32.468.25323540_25325360,25323540,25325360,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.468,1820,ADS,FEMALE,0.4166666666666667
B-32_07_pass1_471_3,B-32.471.25417820_25419930,25417820,25419930,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,2110,ADS,FEMALE,0.5454545454545455
B-32_07_pass1_471_5,B-32.471.25422820_25427340,25422820,25427340,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,4520,ADS,FEMALE,0.8020833333333334
B-32_07_pass1_471_7,B-32.471.25428400_25431080,25428400,25431080,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,2680,ADS,FEMALE,0.7333333333333334
B-32_07_pass1_471_9,B-32.471.25432090_25433670,25432090,25433670,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,1580,ADS,FEMALE,0.9166666666666666
B-32_07_pass1_471_13,B-32.471.25436890_25438900,25436890,25438900,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,2010,ADS,FEMALE,0.1666666666666666
B-32_07_pass1_471_15,B-32.471.25439900_25444540,25439900,25444540,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,4640,ADS,FEMALE,0.7291666666666666
B-32_07_pass1_471_19,B-32.471.25447730_25451450,25447730,25451450,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,3720,ADS,FEMALE,0.7999999999999999
B-32_07_pass1_471_21,B-32.471.25452450_25454100,25452450,25454100,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,1650,ADS,FEMALE,0.5555555555555555
B-32_07_pass1_471_25,B-32.471.25456810_25458210,25456810,25458210,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,1400,ADS,FEMALE,0.0
B-32_07_pass1_471_27,B-32.471.25459540_25461580,25459540,25461580,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,2040,ADS,FEMALE,0.3809523809523809
B-32_07_pass1_471_31,B-32.471.25465260_25466410,25465260,25466410,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,1150,ADS,FEMALE,0.0
B-32_07_pass1_471_33,B-32.471.25467210_25468690,25467210,25468690,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.471,1480,ADS,FEMALE,0.0
B-32_07_pass1_472_1,B-32.472.25480100_25482270,25480100,25482270,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,2170,ADS,FEMALE,0.0333333333333333
B-32_07_pass1_472_3,B-32.472.25483070_25486730,25483070,25486730,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,3660,ADS,FEMALE,0.8596491228070177
B-32_07_pass1_472_5,B-32.472.25488510_25490820,25488510,25490820,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,2310,ADS,FEMALE,0.3611111111111111
B-32_07_pass1_472_7,B-32.472.25492170_25493980,25492170,25493980,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,1810,ADS,FEMALE,0.1333333333333333
B-32_07_pass1_472_9,B-32.472.25494580_25498140,25494580,25498140,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,3560,ADS,FEMALE,0.6666666666666666
B-32_07_pass1_472_14,B-32.472.25500860_25507230,25500860,25507230,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,6370,ADS,FEMALE,0.7719298245614036
B-32_07_pass1_472_18,B-32.472.25510740_25512360,25510740,25512360,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,1620,ADS,FEMALE,0.0666666666666666
B-32_07_pass1_472_20,B-32.472.25513450_25519370,25513450,25519370,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,5920,ADS,FEMALE,0.9848484848484848
B-32_07_pass1_472_22,B-32.472.25519970_25521630,25519970,25521630,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,1660,ADS,FEMALE,0.25
B-32_07_pass1_472_24,B-32.472.25522630_25524020,25522630,25524020,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,1390,ADS,FEMALE,0.0
B-32_07_pass1_472_29,B-32.472.25528580_25533700,25528580,25533700,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,5120,ADS,FEMALE,0.6486486486486487
B-32_07_pass1_472_31,B-32.472.25534700_25537890,25534700,25537890,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,3190,ADS,FEMALE,0.7333333333333334
B-32_07_pass1_472_33,B-32.472.25538890_25546790,25538890,25546790,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,7900,ADS,FEMALE,0.9487179487179488
B-32_07_pass1_472_39,B-32.472.25551910_25554740,25551910,25554740,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,2830,ADS,FEMALE,0.4761904761904761
B-32_07_pass1_472_42,B-32.472.25556900_25558640,25556900,25558640,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,1740,ADS,FEMALE,0.0833333333333333
B-32_07_pass1_472_48,B-32.472.25565520_25567000,25565520,25567000,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,1480,ADS,FEMALE,1.0
B-32_07_pass1_472_50,B-32.472.25568000_25570970,25568000,25570970,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.472,2970,ADS,FEMALE,0.5789473684210527
B-32_07_pass1_474_1,B-32.474.25620410_25623450,25620410,25623450,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,3040,ADS,FEMALE,0.8833333333333333
B-32_07_pass1_474_5,B-32.474.25627760_25632170,25627760,25632170,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,4410,ADS,FEMALE,0.8505747126436782
B-32_07_pass1_474_9,B-32.474.25635030_25636830,25635030,25636830,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,1800,ADS,FEMALE,0.4666666666666666
B-32_07_pass1_474_13,B-32.474.25643210_25648120,25643210,25648120,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,4910,ADS,FEMALE,0.6756756756756758
B-32_07_pass1_474_14,B-32.474.25648120_25650640,25648120,25650640,MAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,2520,ADS,FEMALE,0.6410256410256411
B-32_07_pass1_474_18,B-32.474.25655710_25657960,25655710,25657960,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,2250,ADS,FEMALE,0.7916666666666666
B-32_07_pass1_474_21,B-32.474.25660030_25662780,25660030,25662780,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,2750,ADS,FEMALE,0.6944444444444445
B-32_07_pass1_474_24,B-32.474.25666090_25669070,25666090,25669070,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,2980,ADS,FEMALE,0.8518518518518517
B-32_07_pass1_474_28,B-32.474.25671940_25675270,25671940,25675270,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,3330,ADS,FEMALE,0.411764705882353
B-32_07_pass1_474_32,B-32.474.25678260_25682100,25678260,25682100,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,3840,ADS,FEMALE,0.7129629629629629
B-32_07_pass1_474_36,B-32.474.25684980_25687550,25684980,25687550,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,2570,ADS,FEMALE,0.7857142857142857
B-32_07_pass1_474_40,B-32.474.25690150_25693300,25690150,25693300,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,3150,ADS,FEMALE,0.5499999999999999
B-32_07_pass1_474_42,B-32.474.25694330_25695700,25694330,25695700,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,1370,ADS,FEMALE,0.1666666666666666
B-32_07_pass1_474_48,B-32.474.25703270_25708320,25703270,25708320,FAN,ADS,FEMALE,B-32,7186.0,59,Bergelson,32,female,yes,7,AD,2,31,5,3,2,B-32.474,5050,ADS,FEMALE,0.7222222222222223
B-33_15_pass1_125_32,B-33.125.497110_498940,497110,498940,MAN,ADS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.125,1830,ADS,MALE,0.2222222222222222
B-33_15_pass1_125_39,B-33.125.506430_511220,506430,511220,MAN,ADS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.125,4790,ADS,MALE,0.7849462365591399
B-33_15_pass1_125_52,B-33.125.523870_527540,523870,527540,MAN,ADS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.125,3670,ADS,MALE,0.65
B-33_15_pass1_125_54,B-33.125.528210_529970,528210,529970,MAN,ADS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.125,1760,ADS,MALE,0.1481481481481481
B-33_15_pass1_133_21,B-33.133.776500_778800,776500,778800,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.133,2300,CDS,MALE,0.6944444444444445
B-33_15_pass1_189_13,B-33.189.2335110_2338170,2335110,2338170,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.189,3060,CDS,MALE,0.5333333333333333
B-33_15_pass1_189_16,B-33.189.2340530_2343520,2340530,2343520,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.189,2990,CDS,MALE,0.392156862745098
B-33_15_pass1_189_19,B-33.189.2345300_2346920,2345300,2346920,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.189,1620,CDS,MALE,0.1666666666666666
B-33_15_pass1_189_21,B-33.189.2347840_2350880,2347840,2350880,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.189,3040,CDS,MALE,0.5
B-33_15_pass1_189_28,B-33.189.2356250_2357590,2356250,2357590,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.189,1340,CDS,MALE,0.0
B-33_15_pass1_206_13,B-33.206.3049740_3051400,3049740,3051400,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.206,1660,CDS,MALE,0.6666666666666666
B-33_15_pass1_208_46,B-33.208.3150970_3152550,3150970,3152550,MAN,CDS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.208,1580,CDS,MALE,0.0666666666666666
B-33_15_pass1_208_53,B-33.208.3157370_3159920,3157370,3159920,MAN,ADS,MALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.208,2550,CDS,MALE,0.0833333333333333
B-33_15_pass1_440_41,B-33.440.4057310_4059080,4057310,4059080,FAN,CDS,FEMALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.440,1770,CDS,FEMALE,0.7619047619047619
B-33_15_pass1_440_45,B-33.440.4062260_4063580,4062260,4063580,FAN,CDS,FEMALE,B-33,955.0,61,Bergelson,33,male,yes,15,AD,0,35,5,3,0,B-33.440,1320,CDS,FEMALE,0.0
